person,allNames,institution,ULAN_ID,VIAF_ID,WIKIDATA_ID,GND_ID,group_type
,"Jacopo da Ferrara | Meleghini, Jacopo | Meleghino, Jacopo | Melighini, Jacopo",midas,500072074,,,,ULAN
,Unknown / Anonymous,warburg,500072100,,,,ULAN
,"M'Ilvaine, William | McIlvaine, William | McIlvaine, William (jr.)",frick,500072105,,,,ULAN
,"Baader, Johannes | Baader, Johannes (1875-1955)",midas,500072111,,,,ULAN
,"Terzi Cristoforo | Terzi, Cristoforo",zeri,500072114,,,,ULAN
,"Filocamo, Antonino | Filocamo, Antonio",midas,500072122,,,,ULAN
,"Bolsterer, Hans | Bölsterer, Hans | Hans Bolsterer | Polster, Hans | Polsterer, Hans",midas,500072132,,,,ULAN
,"Paul, Ernst Wilhelm",midas,500072142,,,,ULAN
,Unknown / Anonymous,warburg,500072155,,,,ULAN
,Unknown / Anonymous,warburg,500072156,,,,ULAN
,"Cuneo, Rinaldo",frick,500072161,,,,ULAN
,"Whipple, Seth Arca",frick,500072166,,,,ULAN
,"Almanach | Almanach, Slikar",warburg,500072167,,,,ULAN
,"Holst, Laurits Bernhard | Laurits Bernhard Holst",pmc,500072175,,,,ULAN
,"Fronius, Hans",midas,500072181,,,,ULAN
,"Maksimov, Vasili Maksimovich | Maksimov, Vasily",warburg,500072251,,,,ULAN
,"Andrea di Braccino de' Bartesi | Andrea di Piero Braccini | Braccini, Andrea di Piero | Braccini, Andreas Petri | Braccino de' Bartesi",midas,500072254,,,,ULAN
,"Geyling, Carl | Geyling, Carl (1814) | Geyling, Carl Michael | Geyling, Franz Karl Michael | Geyling, Karl",midas,500072256,,,,ULAN
,"Benda, R. | Byon | Byon, A. | Carlo, C. | Carnier, H. | Carnier, W. | Charpentier, C. | Gilbert, F. | Gilbert, F. (1843) | Halm, O. | Heger, M. | Holmstedt, J. | Jäger, R. | Kaufmann, Karl | Laarsen | Lambert, B. | Leutner, E. | Lundberg | Marchand, Charles | Marchant, Charles | Marchant, F. | Marchant, J. | Merkner, R. | Poul, C. | Rodek, F. | Rollin, J. | Taupiac, L. | Voigt | van Hove, Hobart L. | van Howe, Hobart L.",midas,500072267,,,,ULAN
,"Rubino Edoardo | Rubino, Edoardo | Rubino, Eduardo",midas | zeri,500072277,,,,ULAN
,"Leatham, William J. | Leathem, W. J. | Leathem, William J. | William J. Leatham | William J. Leathem",pmc,500072284,,,,ULAN
,"Amici, Luigi",midas,500072292,,,,ULAN
,"Lemaire, Hector | Lemaire, Hector Joseph",midas,500072298,,,,ULAN
,"J. Mott | Mott, J.",pmc,500072314,,,,ULAN
,"Hagemann, Carl",midas,500072323,,,,ULAN
,"Platzer, Frantisek (1717) | Platzer, Ignaz | Platzer, Ignaz (1) | Platzer, Ignaz (1717) | Platzer, Ignaz Franz | Platzer, Ignác Frantisek | Plazer, Frantisek | Plazer, Ignaz Franz",midas,500072352,,,,ULAN
,"Isaac Seemann | Seeman, Isaac, le jeune | Seemann, Isaac | Seemann, Isaak",pmc,500072353,,,,ULAN
,"Norman Edward Tayler | Norman Tayler | Tayler, Norman | Tayler, Norman E. | Tayler, Norman Edward",pmc,500072359,,,,ULAN
,"Sanquirico Paolo | Sanquirico, Paolo",midas | zeri,500072363,,,,ULAN
,Unknown / Anonymous,warburg,500072374,,,,ULAN
,"Schickard, Heinrich (der Jüngere) | Schickhardt, Heinrich | Schickhardt, Heinrich (1558) | Schickhardt, Heinrich (der Jüngere) | Schickhardt, Heinrich (ml.) | Schickhardt, Heinrich, the younger | Schickhardt, Henri",midas,500072377,,,,ULAN
,"Gretsch, Hermann",midas,500072394,,,,ULAN
,"Tulk, Alfred James",frick,500072401,,,,ULAN
,"Thurber, James | Thurber, James Grover",frick,500072427,,,,ULAN
,"Eisch, Erwin",midas,500072428,,,,ULAN
,"Szukalski, Stanislaw | Szukalski, Stanisław",frick,500072434,,,,ULAN
,"John Millar Nicholson | John Miller Nicholson | Nicholson, John M. | Nicholson, John Millar | Nicholson, John Miller",pmc,500072444,,,,ULAN
,"Affaeita, Isidoro / Affaeita, Izydor / Affaitati, Izydor / Affaiti, Isidoro / Affaiti, Izydor / Affaità, Isidoro / Affaità, Izydor / Affata, Isidoro / Affata, Izydor / Affati, Isidoro / Affati, Izydor / Affayta, Isidoro / Affayta, Izydor | Affaitati, Isidoro | Affeità, Isidor",midas,500072464,,,,ULAN
,"William Woolard | Woolard, William",pmc,500072467,,,,ULAN
,Unknown / Anonymous,warburg,500072472,,,,ULAN
,"Franco Alfonso | Franco, Alfonso",zeri,500072474,,,,ULAN
,"Poetzelberger, Robert | Pötzelberger, Robert",midas,500072480,,,,ULAN
,"Mazeline, Pierre",midas,500072511,,,,ULAN
,"Rahmel, Achatius Gottlieb | Rähmel, Achaz Gottlieb | Rähmel, Achác Bohumil | Rémer, Achaz Gottlieb",midas,500072516,,,,ULAN
,"Oesterlen, Dieter",midas,500072555,,,,ULAN
,"Aghte, Curt | Agthe, Curt",midas,500072565,,,,ULAN
,"Beringer, Wilhelm Heinrich",midas,500072586,,,,ULAN
,"Blaschnik, Arthur",midas,500072587,,,,ULAN
,"Musi, Lorenzo de",midas | warburg,500072593,,,,ULAN
,"Cuyper, Leonard | Cuyper, Leonard de",midas,500072611,,,,ULAN
,"Hochmann, Franz Gustav",midas,500072613,,,,ULAN
,"Auguste Ricard de Montferrand | Montferrand, August Ricard de | Montferrand, Auguste Ricard de | Ricard, Auguste",midas,500072625,,,,ULAN
,"Nothnagel, Johann Andreas Benjamin",midas,500072634,,,,ULAN
,"Custis, George Washington Parke",frick,500072645,,,,ULAN
,"Newton, W. | W. Newton",pmc,500072647,,,,ULAN
,"Ybelher, Johann Georg | Übelher, Johann Georg | Übelherr, Johann G. | Übelherr, Johann Georg | Üblher, Johann Georg | Üblhör, Georg | Üblhör, Johann Georg",midas | warburg,500072675,,,,ULAN
,"Vellani Francesco | Vellani, Francesco",midas | warburg | zeri,500072686,,,,ULAN
,"Andrea da Lecce | Delitio, Andrea (1417)",midas,500072690,,,,ULAN
,"Sebbers, Julius Ludwig",midas,500072692,,,,ULAN
,"Karsten, Magnus",midas,500072705,,,,ULAN
,"Mosca, Francesco | Mosca, Francesco (-1578) | Moschino",midas | warburg,500072708,,,,ULAN
,"Turner, Ross | Turner, Ross Sterling",frick,500072738,,,,ULAN
,"Peressutti, Enrico",midas,500072739,,,,ULAN
,"Justyne, P. William | Justyne, Percy William | Percy William Justyne",pmc,500072748,,,,ULAN
,"Méheut, Mathurin",frick,500072757,,,,ULAN
,"Riphahn, Wilhelm",midas,500072775,,,,ULAN
,"Gautherot, Claude | Gautherot, Pierre",frick | midas,500072779,,,,ULAN
,"A. Gottfried | Gottfried, A.",pmc,500072841,,,,ULAN
,"Brendel, Georg (der Jüngere) | Brendle, Georg (der Jüngere) | Brentel, Georg | Brentel, Georg (der Jüngere) | Brindel, Georg (der Jüngere) | Brändel, Georg (der Jüngere) | Prendtl, Georg (der Jüngere)",midas,500072851,,,,ULAN
,"Fries, Bernhard",frick | midas,500072903,,,,ULAN
,"Willaert, Ferdinand",midas,500072910,,,,ULAN
,"Frederick William Pomeroy | Pomeroy, Frederick William",pmc | warburg,500072913,,,,ULAN
,"Costa, Pietro | Costa, Pietro (1849)",midas,500072917,,,,ULAN
,"Hiernle, Sebastian",midas,500072928,,,,ULAN
,"Hagedorn, Karl",frick,500072952,,,,ULAN
,"Munstermann, Ludwig | Münsterman, Ludwig | Münstermann, Ludwig",midas,500072961,,,,ULAN
,"James Clarke Waite | Waite, James Clarke",pmc,500072966,,,,ULAN
,"Putti, Giovanni",midas,500072994,,,,ULAN
,"Hallström, Gunnar | Hallström, Gunnar August",frick,500073018,,,,ULAN
,"Solimena, Giulio",midas,500073054,,,,ULAN
,"Devaranne, Simeon Pierre | Devaranne, Siméon Pierre",midas,500073076,,,,ULAN
,"Bendixen, S | Bendixen, Siegfried Detlef | Bendixen, Siegfried Detler | Bendixen, Siegfried Detlev | Bendixon, Siegfried Detlev | Siegfried Detlev Bendixen | Siegfried Detlev Bendixon",midas | pmc,500073078,,,,ULAN
,"Simi, Filadelfo",midas | warburg,500073086,,,,ULAN
,Unknown / Anonymous,warburg,500073091,,,,ULAN
,"Küsthardt, Friedrich | Küsthardt, Friedrich Heinrich Nicolaus, the elder",midas,500073103,,,,ULAN
,"Rischer, Johann Jacob | Rischer, Johann Jakob",midas,500073104,,,,ULAN
,"Benz, Severin",midas,500073116,,,,ULAN
,"Haworth, Peter",frick,500073124,,,,ULAN
,"Wenck, Ernst | Wenck, Ernst Gustav Alexander",midas,500073126,,,,ULAN
,"Cammas, Guillaume | Guillaume Cammas",midas,500073134,,,,ULAN
,"Horsley, J. | J. Horsley",pmc,500073195,,,,ULAN
,"Pampillonia, Baldassare",midas,500073202,,,,ULAN
,"Mariette, Pierre (2) | Mariette, Pierre (II) | Mariette, Pierre, II",midas,500073206,,,,ULAN
,"Rollmann, Julius",midas,500073208,,,,ULAN
,"Diezler, Jakob | Diezler, Jakob D.",midas,500073222,,,,ULAN
,"Schweigger, Georg",midas,500073226,,,,ULAN
,"Poupart, Antoine Achille | Poupart, Antoine-Achille",midas,500073235,,,,ULAN
,"Castellani, Augusto",midas,500073236,,,,ULAN
,Hermonax,midas,500073243,,,,ULAN
,"Gigante, Gaetano",midas,500073244,,,,ULAN
,"Pochmann, Traugott Leberecht",midas,500073249,,,,ULAN
,"Altweck, Thoman | Altweck, Thomas | Altweckh, Thomas | Altwekh, Thoman | Meister Thomas | Thamann, Meister | Thoman von Braunau | Thomas, Meister",midas,500073257,,,,ULAN
,"Degeler, Hans | Degler, Hans | Degler, Hans (1564) | Degler, Hans (1590) | Dengler, Hans | Tegler, Hans",midas | warburg,500073262,,,,ULAN
,"Ysendijck, Maurice van | Ysendyck, Maurice van",midas,500073279,,,,ULAN
,"Le Brun, Napoleon | Le Brun, Napoleon Eugene Henry Charles | Le Brun, Napoléon | LeBrun, Napoleon | LeBrun, Napoléon",midas,500073292,,,,ULAN
,"Popkov, V. E. | Popkov, Viktor",midas,500073306,,,,ULAN
,"Campolo, Placido",midas,500073328,,,,ULAN
,"Gatteri, Giuseppe Lorenzo",frick | midas,500073350,,,,ULAN
,"Mungenast, Josef | Munggenast, Josef | Munkenast, Josef",midas,500073396,,,,ULAN
,"Hanke, Reinhold",midas,500073437,,,,ULAN
,"Penna Agostino | Penna, Agostino | Penna, Agostino (1768) | Penni, Agostino",midas | zeri,500073452,,,,ULAN
,"Behringer, Wolf | Behringer, Wolfgang | Beringer, Wolf | Beringer, Wolfgang",midas,500073479,,,,ULAN
,"Düren, Adam van",midas,500073480,,,,ULAN
,"Navlet, Victor",frick,500073485,,,,ULAN
,Ariscola | Silvestro da Sulmona | Silvestro dall'Aquila | Silvestro dell' Aquila | Silvestro dell'Aquila | Silvestro della Torre | Silvestro di Giacomo di Paolo da Sulmona,midas | zeri,500073502,,,,ULAN
,McDaniel Painter | McDaniel-Maler | Peintre de McDaniel | Pittore di McDaniel | The McDaniel Painter,midas,500073522,,,,ULAN
,"Evola, Giulio | Evola, Giulio C. | Evola, Giulio Cesare Andrea | Evola, Julius",midas,500073539,,,,ULAN
,"Websky, Wolfgang von",midas,500073553,,,,ULAN
,"Fedele da San Biagio | Tirrito, Fedele",midas,500073567,,,,ULAN
,"Balkenhol, Stephan",midas,500073571,,,,ULAN
,"Bunce, Kate Elizabeth | Kate Elizabeth Bunce",pmc,500073582,,,,ULAN
,"Schmid, Franz",midas,500073586,,,,ULAN
,"Moore, Nelson Augustus",frick,500073588,,,,ULAN
,"Reichard, Ernst Heinr. | Reichard, Ernst Heinrich | Reichardt, E. H.",midas,500073595,,,,ULAN
,"Ricci, Stefano",midas,500073612,,,,ULAN
,"Lotsch, Christian | Lotsch, Johann Christian",midas,500073618,,,,ULAN
,"Oehring, Hedwig",midas,500073626,,,,ULAN
,"Reuterdahl, Henry",frick,500073630,,,,ULAN
,"Manfrini Enrico | Manfrini, Enrico",zeri,500073635,,,,ULAN
,"Hirt, Aloys Ludwig",midas,500073637,,,,ULAN
,"Kirkland, Vance | Kirkland, Vance Hall",frick,500073668,,,,ULAN
,"Platania, Giacinto",midas,500073682,,,,ULAN
,"John Moore | Moore, John | Moore, John (of Ipswich)",pmc,500073699,,,,ULAN
,"Fanti, Ercole Antonio Gaetano | Fanti, Gaetano | Fanti, Giovanni Gaetano",midas,500073711,,,,ULAN
,"De Levis, Giuseppe | Levis, Giuseppe de",midas,500073725,,,,ULAN
,"Schmid, Thoman | Schmid, Thomas | Schmid, Thomas (1490) | Schmid, Thomas Glaser | Schmidt, Thomas",midas | warburg,500073733,,,,ULAN
,"Palazzi, Bernardino",frick,500073749,,,,ULAN
,"Wanner, Jakob Friedrich",midas,500073754,,,,ULAN
,"Furrer, ? | Rittmeyer, Robert",midas,500073755,,,,ULAN
,"Kardorff, Konrad von",midas,500073760,,,,ULAN
,"Scazoli, Paolo Antonio de | Scazzola, Paolo Antonio | Scazzoli, Paolo Antonio",midas,500073779,,,,ULAN
,Unknown / Anonymous,warburg,500073781,,,,ULAN
,"Picano Giuseppe | Picano, Giuseppe",midas | zeri,500073799,,,,ULAN
,Pietro da Alba,zeri,500073800,,,,ULAN
,"Cassetti, Giacomo | Marinali, Giacomo",midas,500073805,,,,ULAN
,"Resch, Wolfgang",midas,500073815,,,,ULAN
,"Kemmeter, Johann Gottfried",midas,500073842,,,,ULAN
,"Büche, Josef",midas,500073858,,,,ULAN
,"Aubry, François | Debias-Aubry, François | Desbias, François",midas,500073871,,,,ULAN
,"Heinisch, Karl | Heinisch, Karl Adam",midas,500073887,,,,ULAN
,"Henry William Parish | Parish, Henry William",pmc,500073888,,,,ULAN
,Methyse Painter | Methyse-Maler,midas,500073910,,,,ULAN
,"Margold, Emanuel Josef",midas,500073915,,,,ULAN
,"Pieroni Alessandro | Pieroni, Alessandro",midas | zeri,500073926,,,,ULAN
,"Ceppi, Carlo | Ceppi, Carlo (Conte)",midas,500073934,,,,ULAN
,"Robert Salmon | Salmon, Robert",pmc,500073938,,,,ULAN
,"Dale P. Gravett | Gravett, Dale P.",pmc,500073946,,,,ULAN
,"Szyszkowitz, Michael",midas,500073966,,,,ULAN
,"Prudenti, Bernardino",midas,500073974,,,,ULAN
,"Ziegler, Wilhalm | Ziegler, Wilhelm",midas,500073984,,,,ULAN
,"Wolff, Fritz | Wolff, Fritz (1847)",midas,500073991,,,,ULAN
,"Bywaters, Jerry",frick,500073996,,,,ULAN
,"Sciasca, Lorenzo | Sciascia, Lorenzo | Sciassa, Lorenzo | Sciassia, Lorenzo | Sciasza, Lorenzo",midas,500074008,,,,ULAN
,"Beer von Bildstein, Johann Michael | Beer, Johann Michael | Beer, Johann Michael (1) | Bildstein, Johann Michael von",midas,500074012,,,,ULAN
,"Greenhalgh, Thomas | Thomas Greenhalgh",pmc,500074023,,,,ULAN
,Pseudo-Cronaca,midas,500074042,,,,ULAN
,"Goscombe John, William | John, Sir William Goscombe | John, William Goscombe | William Goscombe John",pmc,500074049,,,,ULAN
,"Becchetti, Giuseppe",midas,500074099,,,,ULAN
,"Crompton, James Shaw | James Shaw Crompton",pmc,500074110,,,,ULAN
,Unknown / Anonymous,warburg,500074130,,,,ULAN
,"Richard Gay Somerset | Somerset, Richard Gay",pmc,500074131,,,,ULAN
,"Rosaspina, Giuseppe",midas,500074138,,,,ULAN
,"Roriczer, Mathes | Roritzer, Matheis | Roritzer, Mathes | Roritzer, Matheus | Roritzer, Mathis | Roritzer, Matthaus | Roritzer, Matthäus",midas | warburg,500074154,,,,ULAN
,"Siemering, Leopold Rudolf | Siemering, Rudolf",midas,500074159,,,,ULAN
,"Hofreiter, Carl | Hofreiter, Karel | Hofreiter, Karl | Hofreuter, Karel | Hofreuter, Karl",midas | warburg,500074163,,,,ULAN
,"Kochanowski, Roman | Kochanowski, Roman Kazimierz",midas,500074164,,,,ULAN
,"Friedrich, Kurrent | Kurrent, Friedrich",midas,500074183,,,,ULAN
,"Baldwin, W. T. | W. T. Baldwin",pmc,500074205,,,,ULAN
,"Gyselaer, Philip | Gyselaer, Philips",warburg,500074207,,,,ULAN
,"Westermayer, Konrad (1765) | Westermayr, Conrad (1765) | Westermayr, Konrad | Westermayr, Konrad (1765) | Westermeyr, Conrad (1765)",midas,500074219,,,,ULAN
,"Elizabeth Wentworth Roberts | Roberts, Elizabeth Wentworth | Wentworth Roberts, Elizabeth",frick,500074240,,,,ULAN
,"Dick, Hans | Dig, Hans | Dyg, Hans | Thyg, Hans | Tyg, Hans",midas,500074244,,,,ULAN
,"Abendleyttner, Balthasar | Ableithner, Balthasar | Ableitner, Balthasar",midas | warburg,500074266,,,,ULAN
,"Maquart, Jacques Joseph",midas,500074312,,,,ULAN
,"Pützer, Friedrich",midas,500074338,,,,ULAN
,"James Lambert | James Lambert Jnr | James Lambert, Jr. | Lambert, James | Lambert, James, the younger",pmc,500074344,,,,ULAN
,"Muhldorfer, Josef | Mühldörfer, Josef",midas,500074354,,,,ULAN
,"Giambelli, Pietro",midas,500074359,,,,ULAN
,"Jank, Angelo",midas,500074383,,,,ULAN
,"Minjon, Joseph | Minjon, P. Joseph | Minjon, Peter Joseph",midas,500074385,,,,ULAN
,"Green, William | William Green",pmc,500074386,,,,ULAN
,"Downer, Natan | Downer, Nathan | Natan Downer | Nathan Downer",pmc,500074402,,,,ULAN
,Bonaventura di Michele,zeri,500074403,,,,ULAN
,"Cardelli, Salomon | Cardelli, Salvatore | Kardelli, Sal'vator",midas,500074405,,,,ULAN
,"Hansi | Waltz, Jakob | Waltz, Jean Jacques | Waltz, Johann Jakob",midas,500074408,,,,ULAN
,"Tripisciano, Michele",midas,500074413,,,,ULAN
,"Pooley, Thomas | Pooly, Thomas | Thomas Pooley",pmc,500074417,,,,ULAN
,"Le Sueur, Vincent",midas,500074428,,,,ULAN
,"Goitia, Francisco",frick,500074429,,,,ULAN
,"Agricola Luigi | Agricola, Luigi | Bauer, Luigi | Pauer, Luigi",midas | zeri,500074431,,,,ULAN
,"Fenn, W. W. | Fenn, William Wilthieu | William Wilthieu Fenn",pmc,500074443,,,,ULAN
,"Storr, Paul",warburg,500074455,,,,ULAN
,Gualterius de Alemagna | Gualtiero d'Alemagna,zeri,500074461,,,,ULAN
,"Schröder, Martha | Vogeler, Martha",midas,500074487,,,,ULAN
,"Holdermann, Georg",midas,500074496,,,,ULAN
,"Franke, Albert J. | Franke, Albert Joseph",midas,500074505,,,,ULAN
,"Astel, Bernhard? | Astel, Leonhard | Astel, Lienhard | Astel, Lienhart | Astl, Bernhard? | Astl, Leonard | Astl, Leonhard | Astl, Lienhard | Astl, Lienhardt | Astl, Lienhart | Lienhart Astel",midas,500074509,,,,ULAN
,"Quast, Alexander Ferdinand von | Quast, Ferdinand von",midas,500074521,,,,ULAN
,"Segall, Lasar",frick | midas,500074552,,,,ULAN
,"Ruths, Johann Georg Valentin | Ruths, Valentin",midas,500074576,,,,ULAN
,"Willers, Ernst",midas,500074589,,,,ULAN
,"Mallery, Karel van",warburg,500074598,,,,ULAN
,"Rederer, Franz | Rederer, Franz Joseph",midas,500074599,,,,ULAN
,"Abate, Pompeo dell' | Abbate, Pompeo dell'",midas,500074615,,,,ULAN
,"Archer, Charles | Charles Archer",pmc,500074624,,,,ULAN
,"French, Henry | Trench, Henry",midas | warburg,500074629,,,,ULAN
,"Focardi Ruggero | Focardi, Ruggero",zeri,500074632,,,,ULAN
,"Cabaillot-Lassalle, Louis-Simon | Lassalle, Louis-Simon",midas,500074633,,,,ULAN
,"Radi, Bernardino | Radi, Cav. Bernardino",midas,500074643,,,,ULAN
,"Herbert Izant | Izant, Herbert",pmc,500074658,,,,ULAN
,"Carter, J. H. | J. H. Carter",pmc,500074661,,,,ULAN
,"Jehotte, Louis | Jéhotte, Louis",midas,500074693,,,,ULAN
,"Hess, Georg Friedrich | Heß, Georg Friedrich",midas,500074698,,,,ULAN
,"Pirovani, Giuseppe",midas,500074707,,,,ULAN
,Unknown / Anonymous,warburg,500074708,,,,ULAN
,"Schmied, François Louis | Schmied, François-Louis",frick,500074718,,,,ULAN
,"Coschell, Moritz | Kocheles, Moritz",midas,500074735,,,,ULAN
,Frauenbad-Maler | Washing Painter | Washing-Painter,midas,500074742,,,,ULAN
,"Elmore, Richard | Richard Elmore",pmc,500074765,,,,ULAN
,"MacDougall, N. | Macdougall, N. | N. MacDougall | N. Macdougall",pmc,500074768,,,,ULAN
,"Moutchelle, Franz Martin | Moutchelle, Martin | Mutschele, Franz Martin | Mutschele, Martin | Mutschelle, Franz Martin | Mutschelle, Martin",midas,500074866,,,,ULAN
,"Mehlan, Heinz",midas,500074878,,,,ULAN
,"Flind, Paulus | Flindt, Paul | Flindt, Paul (1567) | Flindt, Paul (der Jüngere) | Flindt, Paul, the younger | Flindt, Paulus (1567) | Flindt, Paulus (2) | Flint, Paulus | Flinten, Paulus | Flynten, Paulus | Vlindt, Paulus",midas,500074882,,,,ULAN
,"Gubler, Ernst",midas,500074899,,,,ULAN
,"#322;och | Camilliani, Santi | Gucci, Santi | Guccy, Santy | Guci, Santi | Guci, Santy | Guci, Xanti | Gucji, Santy | Guczi, Xanthi | Guczy, Santhy | Guczy, Santi | Guczy, Santy | Guczy, Xanthi | Guczy, Xanti | Gutzy, Xanthy | Sancti Italus | Santhi Italis | Santhy | Santi W | Santi Włoch",midas,500074900,,,,ULAN
,"La Forest Louis de | La Forest, Louis de",zeri,500074901,,,,ULAN
,"Kirsch, Emanuel",midas,500074909,,,,ULAN
,"Kowalski, Karla | Kowalski, Karla Szyszkowitz | Szyszkowitz-Kowalski, Karla",midas,500074922,,,,ULAN
,"Libour, Esprit Aime | Libour, Esprit Aimé",midas,500074925,,,,ULAN
,"Ahlers-Hestermann, Friedrich",frick,500074940,,,,ULAN
,"Stengel, Balthasar Wilhelm",midas,500074953,,,,ULAN
,"Benvenuti, Cajetano | Benvenuti, Gaetano | Gaetano Benvenuti",midas,500074970,,,,ULAN
,"Croisy, Aristide | Croisy, Aristide Onésime | Croisy, Aristide Onésyme | Croisy, Aristide-Onésime | Croisy, Onésyme-Aristide",midas,500074974,,,,ULAN
,"Ditterich, Bernhard | Ditterich, Bernhard (1585)",midas,500074989,,,,ULAN
,"Lauri, Francesco | Lauro, Francesco",midas,500075016,,,,ULAN
,"Pardini, Giuseppe",midas,500075027,,,,ULAN
,"Robert William Arthur Rouse | Rouse, R. W. A. | Rouse, Robert William Arthur",pmc,500075033,,,,ULAN
,"Pinsent, Cecil | Pinsent, Cecil Ross",midas,500075040,,,,ULAN
,Unknown / Anonymous,warburg,500075050,,,,ULAN
,"Magistris Solerzio de | Magistris, Solerzio de",zeri,500075051,,,,ULAN
,"Fariat, Benedictus | Farjat, Benoit | Farjat, Benoît | Farjat, Benoîtapproximately 1720",midas | warburg,500075066,,,,ULAN
,"Boucheron, Giovanni Battista | Boucheron, Jean Baptiste | Boucheron, Jean-Baptiste",midas,500075068,,,,ULAN
,"Orsi Prospero | Orsi, Prospero | Prosperino delle Grottesche",midas | zeri,500075069,,,,ULAN
,"Waxschlunger, Johann Paul",midas,500075084,,,,ULAN
,"Ferrari, Giacomo | Ferrari, Giacomo (1747) | Ferrari, Giuseppe Giacomo | Ferrari, Jacopo",midas,500075111,,,,ULAN
,"Ferrari Giovanni | Ferrari, Giovanni",zeri,500075114,,,,ULAN
,Perfetto di Giovanni,midas,500075117,,,,ULAN
,"Buys Roessingh, Henry de | Roessingh, Henry De Buys | Roessingh, Henry de Buys",midas,500075121,,,,ULAN
,"Morgenstern, Carl Ernst",midas,500075126,,,,ULAN
,"Hentschel, Conrad | Hentschel, Julius K. | Hentschel, Julius Konrad | Hentschel, Konrad",midas,500075136,,,,ULAN
,"Hoentschel, Georges",midas,500075138,,,,ULAN
,"Cavalletto Giovanni Battista | Cavalletto, Giovanni Battista",zeri,500075173,,,,ULAN
,"Schoener, Johannes | Schonard, Johannes | Schoner, Johannes",midas,500075179,,,,ULAN
,"Geissbrun, Jeremias | Geisselbrun, Jeremias | Geisselbrunn, Jeremias | Gisselbrun, Jeremias",midas,500075196,,,,ULAN
,"Meli Giosue' | Meli, Giosuè",midas | zeri,500075203,,,,ULAN
,"Pagni Raffaello | Pagni, Raffaello | Pagno, Raffaello",midas | zeri,500075239,,,,ULAN
,"Jean Le Noir | Le Noir, Jean",frick,500075251,,,,ULAN
,"Sarrocchi, Tito",midas,500075261,,,,ULAN
,"Daenzel, Johann Michael | Daenzel, Michael | Dentzel, Johann Michael | Dentzel, Michael | Denzel, Johann Michael | Dänzel, Johann Michael | Michael Daenzel | Tenzel, Johann Michael | Tänzel, Johann Michael",midas,500075262,,,,ULAN
